,playerID,espn_id,last_name,swish_id,depth_chart_order,news_updated,high_school,stats_id,active,rotowire_id,hashtag,full_name,player_id,injury_start_date,practice_participation,depth_chart_position,rotoworld_id,years_exp,gsis_id,status,metadata,college,fantasy_data_id,fantasy_positions,injury_status,oddsjam_id,pandascore_id,height,team_changed_at,age,injury_body_part,search_first_name,birth_city,birth_date,search_rank,number,yahoo_id,birth_country,sport,competitions,sportradar_id,position,weight,search_last_name,first_name,search_full_name,birth_state,opta_id,practice_description,team_abbr,injury_notes,team
683,356,12455.0,Maualuga,,,1511034301079.0,Eureka (CA),,False,6081.0,#reymaualuga-NFL-FA-58,Rey Maualuga,356,,,,5205.0,11.0,,Inactive,,Southern California,8441.0,['LB'],,,,"6'2""",,33.0,,rey,,1987-01-20,9999999.0,58.0,9302.0,,nfl,[],822c1d36-9b42-4cfd-86bf-c83d0c71571c,LB,258,maualuga,Rey,reymaualuga,,,,,,
684,4597,2980597.0,Koloamatangi,,,1620421556656.0,Sacred Heart Prep (CA),,True,12519.0,#leokoloamatangi-NFL-FA-63,Leo Koloamatangi,4597,,,,,5.0,00-0033750,Inactive,{'channel_id': '1116852992574750720'},Hawaii,19485.0,['OL'],,,,76,,27.0,,leo,,1994-05-09,9999999.0,63.0,30770.0,,nfl,[],441ff2e1-53bd-47dd-b44a-0f97e0b97d9a,OL,310,koloamatangi,Leo,leokoloamatangi,,,,,,
685,4655,2976648.0,Orlosky,,,,St. Edward (OH),,True,,#tylerorlosky-NFL-FA-76,Tyler Orlosky,4655,,,,,5.0,,Active,{'channel_id': '1116853001403760640'},West Virginia,19553.0,['OL'],,,,76,,27.0,,tyler,,1994-02-15,9999999.0,76.0,30712.0,,nfl,[],956ee45e-fa20-45ce-b276-8a654b46e90d,C,296,orlosky,Tyler,tylerorlosky,,,,,,
686,8321,,Castro-Fields,1067088.0,,1716746134174.0,Riverdale Baptist (MD),,True,15959.0,#tariqcastrofields-NFL-PHI-46,Tariq Castro-Fields,8321,,,,,3.0,,Active,"{'channel_id': '1113708696170426368', 'rookie_year': '2022'}",Penn State,,['DB'],,0A5DD87F8D66,,73,,26.0,,tariq,,1999-01-14,9999999.0,46.0,,,nfl,[],2eb34969-3de2-454f-a822-bf1908dabcaa,DB,197,castrofields,Tariq,tariqcastrofields,,,,,,PHI
687,7879,,Hoge,867669.0,,,Highland (ID),,True,,#tristenhoge-NFL-DEN-69,Tristen Hoge,7879,,,,,1.0,,Active,{'channel_id': '1116853427868008448'},BYU,,['OL'],,,,77,,24.0,,tristen,,1997-04-23,9999999.0,69.0,,,nfl,[],e731bbc1-09b2-4cf3-8aa2-00d00f9b2d29,G,310,hoge,Tristen,tristenhoge,,,,,,DEN
688,11291,,Baldonado,1126069.0,,,Clearwater Academy International (FL),,True,16862.0,#habakkukbaldonado-NFL-FA-45,Habakkuk Baldonado,11291,,,,,1.0,,Active,{'channel_id': '1116852673530822656'},Pittsburgh,,['DL'],,,,77,,23.0,,habakkuk,,1999-09-06,9999999.0,45.0,,,nfl,[],2a3a3fd0-eb8d-11ed-aa2b-b562eb502f35,DE,260,baldonado,Habakkuk,habakkukbaldonado,,,,,,
689,4023,,Mayhew,,,,,,False,,#martinmayhew-NFL-FA-0,Martin Mayhew,4023,,,,9511.0,0.0,,Inactive,,,18865.0,,,,,,,,,martin,,,9999999.0,0.0,,,nfl,[],,,,mayhew,Martin,martinmayhew,,,,,,
690,2204,16774.0,Jean-Baptiste,,,1567711213031.0,Westlake Prep (FL),,False,9381.0,#stanleyjeanbaptiste-NFL-FA-38,Stanley Jean-Baptiste,2204,,,,,8.0,00-0031239,Inactive,,Nebraska,16577.0,['DB'],,,,75,,31.0,,stanley,,1990-04-12,9999999.0,38.0,27586.0,,nfl,[],5e12087c-579d-4ab8-a5b8-4d6b89331337,CB,215,jeanbaptiste,Stanley,stanleyjeanbaptiste,,,,,,
691,8855,,Heatherly,1172906.0,,,Grove (OK),,True,,#tommyheatherly-NFL-FA-59,Tommy Heatherly,8855,,,,,0.0,,Active,{'channel_id': '1116853539193225216'},Florida International,,['P'],,,,72,,,,tommy,,,9999999.0,59.0,,,nfl,[],3bcfba90-d3ba-11ec-96a0-c3471a31202c,P,205,heatherly,Tommy,tommyheatherly,,,,,,
692,3822,,Johnson,,,,,,False,11412.0,#kelbyjohnson-NFL-FA-67,Kelby Johnson,3822,,,,,0.0,,Inactive,,Louisville,18639.0,['OL'],,,,"6'7""",,25.0,,kelby,,1993-03-14,9999999.0,67.0,29928.0,,nfl,[],8c7238d8-d5e6-40c1-baf5-511e102d3766,OT,301,johnson,Kelby,kelbyjohnson,,,,,,
693,5948,3706968.0,Evans,865907.0,,1691094346853.0,Allen (TX),,True,13574.0,#bobbyevans-NFL-FA-61,Bobby Evans,5948,,,,,4.0, 00-0035666,Active,{'channel_id': '1116853179925921792'},Oklahoma,20752.0,"['OG', 'OL']",,,,76,,26.0,,bobby,,1997-03-24,9999999.0,61.0,31929.0,,nfl,[],65b9a754-40b9-446b-b9c0-b2dee46ba3f6,OL,312,evans,Bobby,bobbyevans,,,,,,
694,8069,,Coon,,,,Fowlerville (MI),,True,,#adamcoon-NFL-FA-78,Adam Coon,8069,,,,,1.0,,Inactive,{'channel_id': '1116853461762179072'},Michigan,,['OL'],,,,77,,27.0,,adam,,1994-11-14,,78.0,,,nfl,[],fe48d4f5-147d-479b-9f02-9cdd2e6fbfa5,G,265,coon,Adam,adamcoon,,,,,,
695,12413,,El-Zayat,1051232.0,,1723592706258.0,Fordson (MI),,True,18372.0,#hamzeelzayat-NFL-FA,Hamze El-Zayat,12413,,,,,1.0,,Active,"{'channel_id': '1113708745508024320', 'rookie_year': '2024'}",Eastern Michigan,,['WR'],Questionable,D29DB46704E7,,68,,25.0,Undisclosed,hamze,,1999-10-19,387.0,,,,nfl,[],c0d1b570-118b-11ef-affc-27c7ad9d7a16,WR,162,elzayat,Hamze,hamzeelzayat,,,,,,
696,1093,14973.0,Brown,,,1573065622377.0,Wilde Lake (MD),399446.0,True,8183.0,#zachbrown-NFL-FA-52,Zach Brown,1093,,,,7510.0,10.0,00-0029566,Active,{'channel_id': '1116852646007799808'},North Carolina,13941.0,['LB'],,,,73,,32.0,,zach,,1989-10-23,9999999.0,52.0,25762.0,,nfl,[],e858a1af-ebbe-4413-9903-ecd96d36a09b,LB,251,brown,Zach,zachbrown,,,,,,
697,1027,14941.0,Cox,512216.0,,1710099306776.0,Yazoo City (MS),,True,8154.0,#fletchercox-NFL-FA-91,Fletcher Cox,1027,,,,7431.0,12.0,00-0029653,Active,"{'channel_id': '1116852639418548224', 'rookie_year': '2012'}",Mississippi State,13721.0,['DL'],,0671AD81AF7C,,76,,33.0,,fletcher,,1990-12-13,9999999.0,91.0,25722.0,,nfl,[],49671677-0e37-4c70-ae1b-ec36be357eb9,DT,310,cox,Fletcher,fletchercox,,,,,,
698,8412,,Mbaeteka,1382818.0,,1714422920411.0,,,True,16179.0,#roymbaeteka-NFL-CLE-61,Roy Mbaeteka,8412,,,OL,,3.0,,Active,"{'channel_id': '1113708842035736576', 'rookie_year': '2022'}",,,['OL'],,EDF07F90423B,,80,,24.0,,roy,,2000-02-13,9999999.0,61.0,,,nfl,[],c23cade0-b786-11ec-95d0-29b0f7bc1827,OL,330,mbaeteka,Roy,roymbaeteka,,,,,,CLE
699,2964,2566837.0,Liedtke,,,1605655825941.0,Woodstock (IL),,False,10836.0,#michaelliedtke-NFL-FA-69,Michael Liedtke,2964,,,,,7.0,00-0031722,Inactive,,Illinois State,17451.0,['OL'],,,,75,,29.0,,michael,,1992-01-15,9999999.0,69.0,28911.0,,nfl,[],710f3162-8649-4eba-a707-1e6ea0cd1577,G,305,liedtke,Michael,michaelliedtke,,,,,,
700,5792,3125248.0,Reaves,837722.0,3.0,1722465344746.0,Pensacola Catholic (FL),,True,12827.0,#jeremyreaves-NFL-WAS-39,Jeremy Reaves,5792,,,NB,,7.0,,Active,"{'channel_id': '1113708695650332672', 'rookie_year': '2018'}",South Alabama,16072.0,['DB'],,C5877AAB59AF,,71,,28.0,,jeremy,,1996-08-29,9999999.0,39.0,31582.0,,nfl,[],186a4bda-d3b3-48c1-8ed7-cb4ad1014062,DB,200,reaves,Jeremy,jeremyreaves,,,,,,WAS
701,860,14223.0,Binns,,,,,382259.0,False,,#armonbinns-NFL-FA-14,Armon Binns,860,,,,,3.0,,Inactive,,Cincinnati,12978.0,['WR'],,,,"6'3""",,28.0,,armon,,1989-09-08,9999999.0,14.0,,,nfl,[],f61e4257-bad8-4b5f-b3eb-8962da5f2113,WR,209,binns,Armon,armonbinns,,,,,,
702,7886,,Jackson,913114.0,,1662610247994.0,Woodford County (KY),,True,,#drakejackson-NFL-FA-0,Drake Jackson,7886,,,,,1.0,,Active,{'channel_id': '1116853429319237632'},Kentucky,,['OL'],Questionable,,,74,,24.0,,drake,,1997-12-08,9999999.0,0.0,,,nfl,[],1ae787ee-d2c3-4ed6-993d-6eabcfbb57f4,C,292,jackson,Drake,drakejackson,,,,,,
703,5572,3122690.0,Mondeaux,835886.0,,1704225939422.0,Jesuit (OR),,True,13390.0,#henrymondeaux-NFL-FA-98,Henry Mondeaux,5572,,,,,6.0,00-0034318,Active,"{'channel_id': '1116853125127340032', 'rookie_year': '2018'}",Oregon,20520.0,['DL'],Questionable,85C1304B0A71,,77,,28.0,Undisclosed,henry,,1995-09-19,9999999.0,98.0,31518.0,,nfl,[],d7f79a32-6a28-4e14-bedf-6186dec771e6,DE,280,mondeaux,Henry,henrymondeaux,,,,,,
704,2304,2476373.0,Cunningham,,,1571180450562.0,Crosby (CT),512900.0,True,9920.0,#jeromecunningham-NFL-FA-83,Jerome Cunningham,2304,,,,,8.0,00-0031462,Active,{'channel_id': '1116852791608868864'},Southern Connecticut State,16759.0,['TE'],,,,76,,30.0,,jerome,,1991-05-25,9999999.0,83.0,28348.0,,nfl,[],2a1658c4-c9fd-4a98-b619-74ec35e30bf5,TE,254,cunningham,Jerome,jeromecunningham,,,,,,
705,8070,,Toivonen,946440.0,,1664924744591.0,Red Wing (MN),,True,15779.0,#travistoivonen-NFL-FA-87,Travis Toivonen,8070,,,,,1.0,,Active,{'channel_id': '1116853461971894272'},North Dakota,,['WR'],,,,76,,24.0,,travis,,1998-04-22,9999999.0,87.0,,,nfl,[],773494e3-4e77-4db4-8197-dba388a014a6,WR,212,toivonen,Travis,travistoivonen,,,,,,
706,6310,3917147.0,Hayes,867236.0,,1719331228999.0,Decatur (AL),,True,14031.0,#taehayes-NFL-FA-27,Tae Hayes,6310,,,,,5.0, 00-0035365,Active,"{'channel_id': '1116853229280296960', 'rookie_year': '2019'}",Appalachian State,21210.0,['DB'],,E972AB6F2F83,,69,,26.0,,tae,,1997-08-19,9999999.0,27.0,32092.0,,nfl,[],588d8e04-98dc-478a-b3ba-9e3cb58d9afc,CB,188,hayes,Tae,taehayes,,,,,,
707,655,4512.0,Boldin,,,1521396601125.0,Pahokee (FL),184556.0,False,3074.0,#anquanboldin-NFL-FA-81,Anquan Boldin,655,,,,2078.0,17.0,00-0022084,Inactive,,Florida State,11712.0,['WR'],,,,"6'1""",,39.0,,anquan,,1980-10-03,9999999.0,81.0,6390.0,,nfl,[],eb1d1304-1900-4587-ae06-75c77efd85a8,WR,220,boldin,Anquan,anquanboldin,,,,,,
708,8642,,Morgan,920919.0,,,Greenwood (AR),,True,16350.0,#grantmorgan-NFL-FA-0,Grant Morgan,8642,,,,,2.0,,Active,"{'channel_id': '1116853509854068736', 'years_exp_shift': '1'}",Arkansas,,['LB'],,,,71,,25.0,,grant,,1998-01-23,9999999.0,0.0,,,nfl,[],c748e660-cbb7-11ec-88c8-199e5defa0d2,LB,224,morgan,Grant,grantmorgan,,,,,,
709,6519,3120588.0,Shepherd,831003.0,,1693611328575.0,Blue Springs (MO),831003.0,True,13924.0,#darriusshepherd-NFL-FA-20,Darrius Shepherd,6519,,,,,4.0, 00-0035181,Active,{'channel_id': '1116853263115747328'},North Dakota State,21513.0,['WR'],Questionable,,,71,,27.0,Undisclosed,darrius,,1995-11-01,9999999.0,20.0,32378.0,,nfl,[],4bfd6f35-f0ac-4c43-a023-f8236df31deb,WR,186,shepherd,Darrius,darriusshepherd,,,,,,
710,11499,,Lashley,944419.0,,1692661210276.0,West Point (MS),,True,17639.0,#scottlashley-NFL-FA-61,Scott Lashley,11499,,,,,0.0,,Inactive,{'channel_id': '1116852696704352256'},Mississippi State,,['OT'],Questionable,,,79,,25.0,Undisclosed,scott,,1998-07-13,9999999.0,61.0,,,nfl,[],db708760-f505-11ed-a6f4-85e4add9f073,OT,315,lashley,Scott,scottlashley,,,,,,
711,1196,15001.0,Tandy,,,1543987259889.0,Christian County (KY),,False,8318.0,#keithtandy-NFL-FA-35,Keith Tandy,1196,,,,,10.0,00-0029422,Inactive,,West Virginia,14391.0,['DB'],,,,70,,32.0,,keith,,1989-02-12,9999999.0,35.0,25884.0,,nfl,[],e597cba3-fa90-4ce2-85e7-3e0bed1791d5,FS,205,tandy,Keith,keithtandy,,,,,,
712,2263,16807.0,Ramsey,,,,,,False,9608.0,#kalebramsey-NFL-FA-68,Kaleb Ramsey,2263,,,,,2.0,,Inactive,,Boston College,16674.0,['DL'],,,,"6'3""",,28.0,,kaleb,,1989-06-20,9999999.0,68.0,27771.0,,nfl,[],a37b6691-2c0b-4585-9fff-6f732888b0d4,NT,293,ramsey,Kaleb,kalebramsey,,,,,,
713,8383,,Thomas,1122048.0,2.0,1736536844244.0,Carlsbad (CA),,True,15873.0,#cameronthomas-NFL-CLE-99,Cameron Thomas,8383,,,LDE,,3.0,,Active,"{'channel_id': '1113708846091628544', 'rookie_year': '2022'}",San Diego State,,['DL'],,485BC827F075,,76,,25.0,,cameron,,2000-01-07,9999999.0,99.0,,,nfl,[],5e7e828d-d375-4608-bf63-3726c492fc44,DL,265,thomas,Cameron,cameronthomas,,,,,,CLE
714,11918,,Brown,1163988.0,,1729191040387.0,Jefferson (FL),,True,18288.0,#ahmareanbrown-NFL-FA,Ahmarean Brown,11918,,,,,1.0,,Active,"{'channel_id': '1113708840961994752', 'rookie_year': '2024'}",South Carolina,,['WR'],,11AD82D55048,,68,,24.0,,ahmarean,,2000-12-19,315.0,,,,nfl,[],9d723650-0582-11ef-a33f-9f55418a3a56,WR,170,brown,Ahmarean,ahmareanbrown,,,,,,
715,7461,,Robinson,,,1596208216557.0,Trinity-Pawling (NY),,True,14973.0,#austrianrobinson-NFL-FA-77,Austrian Robinson,7461,,,,,2.0,,Active,{'channel_id': '1116853392581328896'},Mississippi,22438.0,['DL'],,,,76,,25.0,,austrian,,1996-03-12,9999999.0,77.0,33152.0,,nfl,[],186ba5d0-8882-4c8a-bc5c-149785c01bf2,DE,300,robinson,Austrian,austrianrobinson,,,,,,
716,4009,,Dominik,,,,,,False,,#markdominik-NFL-FA-0,Mark Dominik,4009,,,,12158.0,0.0,,Inactive,,,18848.0,,,,,,,,,mark,,,9999999.0,0.0,,,nfl,[],,,,dominik,Mark,markdominik,,,,,,
717,1176,15272.0,Moses,,,,Willingboro (NJ),,False,8523.0,#dezmanmoses-NFL-FA-54,Dezman Moses,1176,,,,,8.0,,Inactive,,Tulane,14292.0,['LB'],,,,"6'2""",,31.0,,dezman,,1989-01-04,9999999.0,54.0,26432.0,,nfl,[],6d99869d-a87a-4117-a1bf-c3df6fdfdcd7,LB,249,moses,Dezman,dezmanmoses,,,,,,
718,2565,,Sifrin,,,,,824329.0,False,,#jeansifrin-NFL-FA-48,Jean Sifrin,2565,,,,,0.0,,Inactive,,UMass,17029.0,['TE'],,,,"6'7""",,,,jean,,,9999999.0,48.0,,,nfl,[],fd0ab2ae-9e4f-4dbf-9e95-fab262e78d8c,TE,250,sifrin,Jean,jeansifrin,,,,,,
719,4943,3912547.0,Darnold,880026.0,1.0,1736892006498.0,San Clemente (CA),880026.0,True,12490.0,#samdarnold-NFL-MIN-14,Sam Darnold,4943,,,QB,13058.0,7.0,00-0034869,Active,"{'channel_id': '1113708707360829440', 'rookie_year': '2018'}",USC,19812.0,['QB'],,C635DED129E7,,75,,27.0,,sam,,1997-06-05,240.0,14.0,30973.0,,nfl,[],13d826c5-9b22-4e0a-a877-02d8c84c546b,QB,218,darnold,Sam,samdarnold,,,,,,MIN
720,5809,4328969.0,Gardner,,,1580253960021.0,Central Valley,1136226.0,True,13409.0,#jaquangardner-NFL-FA-38,Ja'Quan Gardner,5809,,,,,4.0,00-0034900,Active,{'channel_id': '1116853167540142080'},Humboldt State,20706.0,['RB'],,,,67,,,,jaquan,,,9999999.0,38.0,31805.0,,nfl,[],7dbed172-8808-4ddb-88f9-7b46414bbfc6,RB,205,gardner,Ja'Quan,jaquangardner,,,,,,
721,4215,2971632.0,Allen,652012.0,,1640047216298.0,La Marque (TX),652012.0,True,12008.0,#brianallen-NFL-FA-37,Brian Allen,4215,,,,,5.0,00-0033467,Active,{'channel_id': '1116852937612591104'},Utah,19061.0,['DB'],,,,75,,28.0,,brian,,1993-10-21,9999999.0,37.0,30286.0,,nfl,[],a5780ea2-376e-4187-8be1-7c7fd2d0a12f,CB,215,allen,Brian,brianallen,,,,,,
722,10228,,Jones,1067132.0,6.0,1736034931268.0,Deerfield (IL),,True,16719.0,#charliejones-NFL-CIN-15,Charlie Jones,10228,,,SWR,,2.0,,Active,"{'channel_id': '1113708807826993153', 'rookie_year': '2023'}",Purdue,,['WR'],Questionable,93C3CA80DA71,,72,,26.0,Groin,charlie,,1998-10-29,586.0,15.0,,,nfl,[],c634c231-61fb-4725-8533-2cce14bfebbf,WR,190,jones,Charlie,charliejones,,,,,,CIN
723,4026,3129302.0,Kizer,839059.0,,1638249637441.0,Toledo Central Catholic (OH),839059.0,True,11692.0,#deshonekizer-NFL-FA-0,DeShone Kizer,4026,,,,12160.0,5.0,00-0033899,Active,{'channel_id': '1116852919447060480'},Notre Dame,18868.0,['QB'],,,,76,,27.0,,deshone,,1995-01-03,463.0,0.0,30165.0,,nfl,[],2a78e2e7-4ef3-4cdd-85e8-0d254b65143e,QB,233,kizer,DeShone,deshonekizer,,,,,,
724,8097,,Martin,,,,Lancaster (TX),,True,15795.0,#dominiquemartin-NFL-FA-30,Dominique Martin,8097,,,,,1.0,,Active,{'channel_id': '1116853466401079296'},Tarleton State,,['DB'],,,,70,,28.0,,dominique,,1993-11-25,,30.0,,,nfl,[],0383eb1b-b1b0-4d6b-ab5a-8f096f6d3a7b,CB,180,martin,Dominique,dominiquemartin,,,,,,
725,12155,,Lynn,1171462.0,4.0,1723399839234.0,Zebulon B. Vance (NC),,True,18339.0,#natelynn-NFL-DET-57,Nate Lynn,12155,,,RDT,,1.0,,Inactive,"{'channel_id': '1113708810918195201', 'rookie_year': '2024'}",William & Mary,,['DL'],IR,CE340B8E300E,,75,,22.0,Shoulder,nate,,2002-07-06,9999999.0,57.0,,,nfl,[],3070c6e0-07bf-11ef-8bb9-7f20e273da10,DL,252,lynn,Nate,natelynn,,,,,,DET
726,1353,15952.0,Gillislee,,,1564761913994.0,DeLand (FL),508875.0,False,8760.0,#mikegillislee-NFL-FA-0,Mike Gillislee,1353,,,,8396.0,9.0,00-0030433,Inactive,,Florida,14872.0,['RB'],,,,71,,31.0,,mike,,1990-11-01,9999999.0,0.0,26787.0,,nfl,[],d08da2a3-8296-4038-bb46-ab1feca4bbd4,RB,219,gillislee,Mike,mikegillislee,,,,,,
727,1900,16740.0,Bitonio,512441.0,,1735330842639.0,Long Beach Wilson (CA),,True,9421.0,#joelbitonio-NFL-CLE-75,Joel Bitonio,1900,,,OL,9539.0,11.0,00-0031426,Active,"{'channel_id': '1113708836717359104', 'rookie_year': '2014'}",Nevada,16125.0,"['OG', 'OL']",,328076931D5C,,76,,33.0,,joel,,1991-10-11,9999999.0,75.0,27563.0,,nfl,[],0207678d-d682-4916-ba20-74a218d5b6b1,OG,320,bitonio,Joel,joelbitonio,,,,,,CLE
728,7170,3911073.0,Williams,875165.0,,1691616017792.0,Olentangy (OH),,True,15103.0,#jarrenwilliams-NFL-FA-24,Jarren Williams,7170,,,,,3.0,,Active,{'channel_id': '1116853342681694208'},Albany,22172.0,['DB'],Questionable,,,71,,26.0,Lower Body,jarren,,1997-07-18,9999999.0,24.0,33090.0,,nfl,[],66d74e2b-9a7f-406f-97db-b5b82f0c4cd2,CB,190,williams,Jarren,jarrenwilliams,,,,,,
729,10905,,Branch,1231140.0,1.0,1737954932145.0,Sandy Creek (GA),,True,16816.0,#brianbranch-NFL-DET-32,Brian Branch,10905,,,SS,,2.0,,Active,"{'channel_id': '1113708811337625600', 'rookie_year': '2023'}",Alabama,,['DB'],,2A32ED2AF6BC,,72,,23.0,,brian,,2001-10-22,192.0,32.0,,,nfl,[],3e01cc5d-ca6c-4604-a6c1-249a1aa9df3a,DB,203,branch,Brian,brianbranch,,,,,,DET
730,1169,14875.0,Griffin,,,1656976233480.0,Copperas Cove (TX),450794.0,True,8023.0,#robertgriffin-NFL-FA-3,Robert Griffin,1169,,,,7406.0,10.0, 00-0029665,Inactive,{'channel_id': '1116852706145730560'},Baylor,14257.0,['QB'],,,,74,,31.0,,robert,,1990-02-12,484.0,3.0,25712.0,,nfl,[],8dfb370d-460c-4bfc-9d62-888687248783,QB,213,griffin,Robert,robertgriffin,,,,,,
731,5952,2971641.0,Hansen,651669.0,,1671332724804.0,Lone Peak (UT),,True,13765.0,#chasehansen-NFL-FA-42,Chase Hansen,5952,,,,,4.0, 00-0034944,Active,{'channel_id': '1116853180727033856'},Utah,20787.0,['LB'],,,,75,,29.0,,chase,,1993-05-20,9999999.0,42.0,32212.0,,nfl,[],3f6d588b-dfcb-4758-95f0-545f61ddf275,LB,222,hansen,Chase,chasehansen,,,,,,
732,3383,2577619.0,Dixon,608398.0,,1679422821051.0,Christian Brothers Academy (NY),608398.0,True,11022.0,#rileydixon-NFL-DEN-9,Riley Dixon,3383,,,P,,9.0,00-0032943,Active,"{'channel_id': '1113708829096308736', 'rookie_year': '2016'}",Syracuse,18144.0,['P'],,7248945E7C79,,76,,31.0,,riley,,1993-08-24,9999999.0,9.0,29462.0,,nfl,[],f45835c5-aa9e-4e32-b545-20d1e322fe8f,P,221,dixon,Riley,rileydixon,,,,,,DEN
733,11598,,McLachlan,1134438.0,5.0,1736449239316.0,Lethbridge Collegiate Institute (CAN),,True,17866.0,#tannermclachlan-NFL-CIN-84,Tanner McLachlan,11598,,,TE,,1.0,,Active,"{'channel_id': '1113708805209747456', 'rookie_year': '2024'}",Arizona,,['TE'],,06ECC969F3B5,,77,,25.0,,tanner,,1999-03-15,650.0,84.0,,,nfl,[],5d4fc75b-c99a-44f8-983c-c7b15e929a7a,TE,244,mclachlan,Tanner,tannermclachlan,,,,,,CIN
734,11995,,Annexstad,1107298.0,,1723593306329.0,IMG Academy (FL),,True,18306.0,#zackannexstad-NFL-FA,Zack Annexstad,11995,,,,,1.0,,Active,"{'channel_id': '1113708732665065472', 'rookie_year': '2024'}",Illinois State,,['QB'],Questionable,6B6492B53A84,,75,,24.0,Undisclosed,zack,,2000-04-16,615.0,,,,nfl,[],c06f8890-0714-11ef-94b9-c56bd09275ff,QB,220,annexstad,Zack,zackannexstad,,,,,,
735,11998,,Bailey,1222147.0,5.0,1736263510000.0,Billy Ryan (TX),,True,17969.0,#emanibailey-NFL-CAR-39,Emani Bailey,11998,,,RB,,1.0,,Active,"{'channel_id': '1113708752814501888', 'rookie_year': '2024'}",TCU,,['RB'],,5C31D336957A,,67,,23.0,,emani,,2001-11-28,674.0,39.0,,,nfl,[],dc1edb70-0707-11ef-a3d0-77ba0287fd10,RB,202,bailey,Emani,emanibailey,,,,,,CAR
736,11516,,Bass,1213674.0,,1735956030109.0,Mount Baker (WA),,True,17190.0,#tjbass-NFL-DAL-66,T.J. Bass,11516,,,OL,,2.0,,Active,"{'channel_id': '1113708856715800576', 'rookie_year': '2023'}",Oregon,,['OL'],,2DB9AB5E425D,,76,,25.0,,tj,,1999-03-31,9999999.0,66.0,,,nfl,[],dfc90360-f676-11ed-978f-0975e9cb7dba,OL,325,bass,T.J.,tjbass,,,,,,DAL
737,11436,,Mustipher,1116664.0,,1710883843028.0,McDonogh School (MD),,True,17175.0,#pjmustipher-NFL-ARI-94,PJ Mustipher,11436,,,DL,,2.0,,Active,"{'channel_id': '1113708714285625344', 'rookie_year': '2023'}",Penn State,,['DL'],,56C1C3F076E9,,76,,25.0,,pj,,1999-11-10,9999999.0,94.0,,,nfl,[],1c14b470-f322-11ed-9e8e-45557c8b4e84,NT,318,mustipher,PJ,pjmustipher,,,,,,ARI
738,829,14012.0,Dalton,322858.0,2.0,1737060045971.0,Katy (TX),322858.0,True,7355.0,#andydalton-NFL-CAR-14,Andy Dalton,829,,,QB,6493.0,14.0,00-0027973,Active,"{'channel_id': '1113708886549884928', 'rookie_year': '2011'}",TCU,12841.0,['QB'],,0A6134E0E378,,74,,37.0,,andy,,1987-10-29,612.0,14.0,24822.0,,nfl,[],d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,QB,220,dalton,Andy,andydalton,,,,,,CAR
739,7248,3918649.0,Whatley,,,,Dale County (AL),,True,14938.0,#jefferywhatley-NFL-FA-67,Jeffery Whatley,7248,,,,,2.0,,Active,{'channel_id': '1116853355788894208'},South Alabama,22248.0,['DL'],,,,74,,25.0,,jeffery,,1996-06-23,9999999.0,67.0,33313.0,,nfl,[],a5a9bf3f-bfd3-49b4-9bcc-2f641403bfec,DT,300,whatley,Jeffery,jefferywhatley,,,,,,
740,10222,,Reed,1123398.0,1.0,1736802642563.0,Naperville Central (IL),,True,16977.0,#jaydenreed-NFL-GB-11,Jayden Reed,10222,,,SWR,,2.0,,Active,"{'channel_id': '1113708797341233152', 'rookie_year': '2023'}",Michigan State,,['WR'],Questionable,1EDF7EE1BA66,,71,,24.0,Shoulder,jayden,,2000-04-28,74.0,11.0,,,nfl,[],23a306bc-5f77-4574-a575-bd599f243185,WR,187,reed,Jayden,jaydenreed,,,,,,GB
741,2552,2578470.0,Dickson,,,,,,False,,#xzavierdickson-NFL-FA-91,Xzavier Dickson,2552,,,,,0.0,,Inactive,,Alabama,17012.0,['LB'],,,,"6'3""",,24.0,,xzavier,,1992-09-11,9999999.0,91.0,28641.0,,nfl,[],9174d5ab-22f3-46f9-bac0-865f2c1d97fe,ILB,260,dickson,Xzavier,xzavierdickson,,,,,,
742,7534,,Williams,1120854.0,8.0,1736211608218.0,Paul W. Bryant (AL),,True,15405.0,#sethwilliams-NFL-DAL-13,Seth Williams,7534,,,SWR,,4.0,,Active,"{'channel_id': '1113708894443565056', 'rookie_year': '2021'}",Auburn,,['WR'],,C99EB81C8F3D,,74,,24.0,,seth,,2000-04-10,425.0,13.0,,,nfl,[],f3debe3e-27e4-4c4a-867a-ec537b5a7826,WR,211,williams,Seth,sethwilliams,,,,,,DAL
743,2754,2574603.0,Johnson,,,,,608969.0,False,,#mikejohnson-NFL-FA-84,Mike Johnson,2754,,,,,0.0,,Inactive,,Delaware,17222.0,['WR'],,,,"6'1""",,26.0,,mike,,1991-09-10,9999999.0,84.0,29177.0,,nfl,[],0fd9b49e-3023-4218-910d-a9e259631803,WR,209,johnson,Mike,mikejohnson,,,,,,
744,5657,3126120.0,Brown,,,1564968372726.0,Mona Shores,,True,13278.0,#asantaybrown-NFL-FA-50,Asantay Brown,5657,,,,,4.0,00-0034458,Active,{'channel_id': '1116853139589300224'},Western Michigan,20545.0,"['DB', 'LB']",,,,72,,26.0,,asantay,,1995-02-03,9999999.0,50.0,31568.0,,nfl,[],53542368-9d32-4728-a72a-4e788f9d9ab3,OLB,215,brown,Asantay,asantaybrown,,,,,,
